0.253088151940895900 ; -9.741344697574847444 ; 0.031705568527192723 ; 0.791821272
0.034079585175006810 ; -9.844837649169098981 ; -0.271469050540237955 ; 0.791821272
0.170189929032906140 ; -9.792350299216431964 ; -0.076812844688445875 ; 0.791821272
0.148520757371070844 ; -9.814852846522134300 ; -0.145388014466432403 ; 0.791821272
0.039358017248657992 ; -9.805145684630934610 ; -0.276740392816299419 ; 0.791821272
0.192191145476802466 ; -9.751311350786078691 ; 0.058581744572458898 ; 0.791821272
0.213882354898865368 ; -9.830377060914793574 ; -0.332755770754256774 ; 0.791821272
0.067292191338168481 ; -9.842495484810674711 ; -0.202561561594126610 ; 0.791821272
0.222862192616315596 ; -9.769656121756662870 ; 0.012872734193946680 ; 0.801924915
0.055429197594641953 ; -9.832446641018661282 ; -0.431272761024863338 ; 0.801924915
0.117750708127803305 ; -9.806564753300945014 ; -0.048891432355271401 ; 0.801924915
0.135314842365722721 ; -9.755996035780064801 ; -0.127707726110040026 ; 0.801924915
0.093579401227581155 ; -9.854232540668478535 ; -0.403219472839045634 ; 0.801924915
0.195284920788638766 ; -9.782814668005821446 ; -0.008510441292651046 ; 0.812091734
0.050185277416608970 ; -9.811386238405232163 ; -0.268978279900855377 ; 0.812091734
0.155604043055597802 ; -9.842459024984194116 ; -0.253470111705648260 ; 0.812091734
0.077943127341056670 ; -9.782851291214250011 ; -0.066855868812094640 ; 0.812091734
0.016401941431510716 ; -9.832789677926667693 ; -0.248912828831501148 ; 0.812091734
0.219495937741788300 ; -9.796843528747558594 ; -0.078164838197346792 ; 0.812091734
0.163631840550786695 ; -9.812728903304527961 ; -0.252462258997466882 ; 0.812091734
0.106318534146815649 ; -9.795596797730318883 ; -0.162659127056687725 ; 0.812091734
0.166235123005479934 ; -9.775136494079134764 ; -0.041616214060099549 ; 0.812091734
0.056031918622666481 ; -9.847280680228211125 ; -0.289983271828442468 ; 0.812091734
0.064207675123565247 ; -9.815369116194020194 ; -0.008334118146498705 ; 0.812091734
